function_ID,run_ID,dim,best_fitness,time_period,communication_percentage,total_FEs,node_num,GPU_num,island_num,total_pop_size,subisland_size,interval,migration_size,migration_rate,buffer_capacity,migration_topology,buffer_manage,regroup_option,configure_EA,EA_parameters
28,10,100,4515.09,1650,0.00362311,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
28,11,100,6036.79,1650,0.00363346,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
28,12,100,4544.17,1650,0.00361764,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
28,13,100,5888.6,1650,0.00363307,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
24,3,100,360.393,8250,0.00828263,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
28,14,100,4813.64,1650,0.00362615,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
28,15,100,4916.38,1650,0.00363197,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
29,1,100,442510,1650,0.00469501,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
29,2,100,617915,1650,0.00468817,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
29,3,100,325789,1650,0.00469866,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
24,4,100,356.813,8250,0.00828801,100000000,512,0,512,32768,64,10,8,0.5,8,dynamicConnect,DP,null,constant,CR/F=0.9/0.5_rand/1/bin
